title,pdf_url,excel_url,source,year
Business+Confidence+Index+AR-EN+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Business+Confidence+Index+AR-EN+%282%29.xlsx/880cc242-7be9-6f3f-7a86-8a90170610e4?t=1772957703307,Saudi Statistics,Unknown
BCI+Jan+2026+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/BCI+Jan+2026+AR.pdf/c03ffab3-2a37-d940-2578-d46fdd0b0e3f?t=1770615633343,,Saudi Statistics,2026
Business+Confidence+Index+AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Business+Confidence+Index+AR-EN+%281%29.xlsx/cdd4801a-4d7c-0ca1-5a2c-52bd5e5b4a3e?t=1770615665864,Saudi Statistics,Unknown
BCI+Dec+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/BCI+Dec+2025+AR.pdf/344b2400-5e2f-72c5-ef68-ef05746944d2?t=1767851823611,,Saudi Statistics,2025
Business+Confidence+Index+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Business+Confidence+Index+%282%29.xlsx/14080c06-28e6-0b3c-6e85-3cb208f773ea?t=1767851844353,Saudi Statistics,Unknown
Business+Confidence+Index+for+November+2025+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/Business+Confidence+Index+for+November+2025+AR+%281%29.pdf/d64e30fa-470b-d539-ad1d-1035ac68e430?t=1767177700800,,Saudi Statistics,2025
Business+Confidence+Index+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Business+Confidence+Index+%281%29.xlsx/5df42a7d-0705-a011-c966-76ad1d5895d3?t=1767168549789,Saudi Statistics,Unknown
LMS+Q4_2023_PR_AR+Press+Release.pdf,https://www.stats.gov.sa/documents/20117/2435277/LMS+Q4_2023_PR_AR+Press+Release.pdf/9bd25a85-5c65-8855-8064-9b886f8d5887?t=1735041313516,,Saudi Statistics,2023
LM+tables_Q4_2023_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q4_2023_AR.xlsx/8c8b7a70-8f7b-c8ee-8f9c-1f03f935af98?t=1735041313516,Saudi Statistics,2023
LMS+Q3_2023_PR_AR+Press+Release.pdf,https://www.stats.gov.sa/documents/20117/2435277/LMS+Q3_2023_PR_AR+Press+Release.pdf/78b25b35-869f-bf1f-33f3-9df48a7e2aec?t=1735041313515,,Saudi Statistics,2023
LM+tables_Q3_2023_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q3_2023_AR.xlsx/73f5e37a-cf2c-e8a3-e3a8-16d1d9f09886?t=1735041313515,Saudi Statistics,2023
Register-based+Labour+Market+Statistics-+Q3+2023Ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Register-based+Labour+Market+Statistics-+Q3+2023Ar.xlsx/11ac66ed-2ad1-566e-b24c-6110b9e66598?t=1734052698137,Saudi Statistics,2023
Register-based+Labour+Market+Statistics-+Q2+2023Ar+-.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Register-based+Labour+Market+Statistics-+Q2+2023Ar+-.xlsx/746c2d94-7db0-17ee-acbc-3bc1c678aef1?t=1734052724273,Saudi Statistics,2023
LMS+Q2_2023_PR_AR+Press+Release_1.pdf,https://www.stats.gov.sa/documents/20117/2435277/LMS+Q2_2023_PR_AR+Press+Release_1.pdf/308a5cf1-eb54-6edd-65a5-026deb838355?t=1735041313516,,Saudi Statistics,2023
LM+tables_Q2_2023_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q2_2023_AR.xlsx/34ef082a-31a0-1a5d-c0ab-71f95bb30408?t=1735041313516,Saudi Statistics,2023
LMS+Q1_2023_PR_AR.pdf,https://www.stats.gov.sa/documents/20117/2435277/LMS+Q1_2023_PR_AR.pdf/943159d9-ee8a-a80d-c791-0215cf004ad3?t=1735041313515,,Saudi Statistics,2023
LM+tables_Q1_2023_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q1_2023_AR.xlsx/ad425859-d3d1-993d-59d6-4d8d730725d9?t=1735041313516,Saudi Statistics,2023
Register-based+Labour+Market+Statistics-+Q1%2C+2023Ar+-.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Register-based+Labour+Market+Statistics-+Q1%2C+2023Ar+-.xlsx/91d728f5-ab0f-fb63-90c5-00fb4f4c0944?t=1734052672205,Saudi Statistics,2023
Register-based+Labour+Market+Statistics-+Q4+2023+Ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Register-based+Labour+Market+Statistics-+Q4+2023+Ar.xlsx/458b3ca6-6310-544e-56a6-729018fd054f?t=1734052751197,Saudi Statistics,2023
LMS+Q3_2022+-+PR-+AR.pdf,https://www.stats.gov.sa/documents/20117/2435277/LMS+Q3_2022+-+PR-+AR.pdf/13753179-3de3-7db1-2d94-d2016de2c626?t=1735041313486,,Saudi Statistics,2022
LM+tables_Q3_2022_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q3_2022_AR.xlsx/1aa39dc4-bdb9-0553-7c8c-db62dea9513c?t=1735041313489,Saudi Statistics,2022
LMS_2022_Q2_AR_1.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/LMS_2022_Q2_AR_1.xlsx/092eaaa0-5b2b-f971-814f-eec235eb3536?t=1734052516448,Saudi Statistics,2022
LMS_2022_Q1_AR_0.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/LMS_2022_Q1_AR_0.xlsx/bdfb8cb8-c589-675e-633e-1da56c4a0095?t=1734052606727,Saudi Statistics,2022
LM+tables_Q1_2022_AR_1+%28%25%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q1_2022_AR_1+%28%25%29.xlsx/fdeaabc9-3fbf-baa2-e76e-6148ebfa0040?t=1735041313498,Saudi Statistics,2022
LMS+Q2_2022+-+AR_0.pdf,https://www.stats.gov.sa/documents/20117/2435277/LMS+Q2_2022+-+AR_0.pdf/874f595b-0964-c789-0ed5-dfd1cbf66262?t=1735041313501,,Saudi Statistics,2022
LM+tables_Q2_2022_AR%28%25%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q2_2022_AR%28%25%29.xlsx/96482e3d-dcae-5bf1-55d3-4cc86e99a5e7?t=1735041313504,Saudi Statistics,2022
LMS+Q4_2022+-+PR-+AR_0.pdf,https://www.stats.gov.sa/documents/20117/2435277/LMS+Q4_2022+-+PR-+AR_0.pdf/01d61e23-9ef5-07bd-19b4-3651f61e0f87?t=1735041313512,,Saudi Statistics,2022
LM+tables_Q4_2022_AR+%28%25%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q4_2022_AR+%28%25%29.xlsx/ff42b17d-cc32-4165-e3b7-63782695e527?t=1735041313515,Saudi Statistics,2022
LMS_2022_Q4_AR_1.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/LMS_2022_Q4_AR_1.xlsx/bcd16be3-3565-7d37-cebc-84a744a39e1b?t=1734052481673,Saudi Statistics,2022
LMS_2022_Q3_AR_0.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/LMS_2022_Q3_AR_0.xlsx/602e35a3-9b05-cb22-0a1e-4d309e7048f0?t=1734052566377,Saudi Statistics,2022
lm_2021_q3_tables_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/lm_2021_q3_tables_AR.xlsx/a3348e00-93d8-bf11-57e5-03a7204603fd?t=1734052380638,Saudi Statistics,2021
LMS+Q03+2021A-Final_2.pdf,https://www.stats.gov.sa/documents/20117/2435277/LMS+Q03+2021A-Final_2.pdf/bc524ba5-023d-bbfb-9596-bf4817799cfb?t=1735041313458,,Saudi Statistics,2021
LM+tables_Q3_2021_AR_0.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q3_2021_AR_0.xlsx/34e18a90-ee0a-0e13-d813-d87556f8aead?t=1735041313461,Saudi Statistics,2021
lm_2021_q2_tables_AR+%28+admin+records+%29+V6.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/lm_2021_q2_tables_AR+%28+admin+records+%29+V6.xlsx/95370d8b-2781-bae7-5073-d9b67006cd5f?t=1734052296398,Saudi Statistics,2021
LM_Q2+2021.pdf,https://www.stats.gov.sa/documents/20117/2435277/LM_Q2+2021.pdf/616c3797-2cd2-832f-ee7b-fa32ccb8f9e9?t=1735041313465,,Saudi Statistics,2021
LM+tables_Q2_2021_AR_0_1_0.xlsx,,https://www.stats.gov.sa/documents/20117/2435277/LM+tables_Q2_2021_AR_0_1_0.xlsx/28f902bd-2a28-34f0-65d0-432ed8f81bd0?t=1735041313468,Saudi Statistics,2021
SEEA_Land_One_Page_Report+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/SEEA_Land_One_Page_Report+2023+AR.pdf/232255dd-c792-dcdc-d288-5fe536bef20b?t=1735573161234,,Saudi Statistics,2023
SEEA_Land_One_Page_Report+2023+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/SEEA_Land_One_Page_Report+2023+AR.xlsx/3355a500-716c-d34f-7ddf-81c3f4347e82?t=1735573181239,Saudi Statistics,2023
survey_of_construction_activity_2018_ar.pdf,https://www.stats.gov.sa/documents/20117/2435267/survey_of_construction_activity_2018_ar.pdf/db7826fd-2aeb-d140-1d77-d1f6c79ba22a?t=1735115382482,,Saudi Statistics,2018
survey_of_construction_activity_2018_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/survey_of_construction_activity_2018_ar.xlsx/e2b4848c-860c-e101-a037-149640e4e9f5?t=1735115395305,Saudi Statistics,2018
survey_of_construction_activity_2017ar+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/survey_of_construction_activity_2017ar+%281%29.pdf/405450c2-b031-8180-0993-1babe37d09fd?t=1739886252750,,Saudi Statistics,2017
survey_of_construction_activity_2017ar+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/survey_of_construction_activity_2017ar+%281%29.xlsx/92aa4f95-9b44-9468-0e4e-530844bfafde?t=1739886268800,Saudi Statistics,2017
survey_of_construction_activity_2017ar.pdf,https://www.stats.gov.sa/documents/20117/2435267/survey_of_construction_activity_2017ar.pdf/cf662749-c495-519a-779c-e2463e0b0eb1?t=1735114608185,,Saudi Statistics,2017
survey_of_construction_activity_2017ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/survey_of_construction_activity_2017ar.xlsx/fd0b2213-ec9f-88bc-4c8b-72f0ff290e80?t=1735114647655,Saudi Statistics,2017
ar-agri_census_reporten_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/ar-agri_census_reporten_0.pdf/db968eaa-ffa3-b7e5-8855-9f1f09648464?t=1734123208183,,Saudi Statistics,Unknown
lzry.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/lzry.xlsx/e4582ed8-8518-65e7-9c5b-1bb37d9af960?t=1734123248131,Saudi Statistics,Unknown
saudi_youth_in_numbers_report_2020ar_0_0.pdf,https://www.stats.gov.sa/documents/20117/2435265/saudi_youth_in_numbers_report_2020ar_0_0.pdf/60292238-c914-3996-28a7-a648b16c7533?t=1735073888821,,Saudi Statistics,2020
lshbb_lswdy_fy_rqm_2019m_nhyy_0.pdf,https://www.stats.gov.sa/documents/20117/2435265/lshbb_lswdy_fy_rqm_2019m_nhyy_0.pdf/ccc38b79-9ffa-1557-bbf4-7bf5e2ef8b37?t=1735073784397,,Saudi Statistics,2019
Adult+Skills+and+Learning+Statistics+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435273/Adult+Skills+and+Learning+Statistics+2025+AR.pdf/f6208092-ab16-ebfa-65b9-dc3af17e8c7b?t=1767854906490,,Saudi Statistics,2025
Adult+Skills+and+Learning+Statistics+2025+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Adult+Skills+and+Learning+Statistics+2025+AR.xlsx/154b5ee9-94a8-184f-f1b9-5277c395dbc3?t=1767854926007,Saudi Statistics,2025
Adult+Skills+and+Learning+Statistics+2024+AR+%282%29.pdf,https://www.stats.gov.sa/documents/20117/2435273/Adult+Skills+and+Learning+Statistics+2024+AR+%282%29.pdf/f44215ad-234d-d085-a3b8-b16662ab89f1?t=1758024132137,,Saudi Statistics,2024
Adult+Skills+and+Learning+Statistics+2024+AR+%284%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Adult+Skills+and+Learning+Statistics+2024+AR+%284%29.xlsx/450b8ed7-000b-383a-c06d-83f5739618be?t=1758024152615,Saudi Statistics,2024
Renewable+energy+statistics+2024-+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Renewable+energy+statistics+2024-+AR+%281%29.pdf/d15df3f1-0581-4929-8957-96d9f997c551?t=1752486846573,,Saudi Statistics,2024
Renewable+energy+statistics+2024-+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Renewable+energy+statistics+2024-+AR+%281%29.xlsx/ab2e8070-cbf3-ef2c-5905-b754de9ac83a?t=1752468446080,Saudi Statistics,2024
WPI+Apr+2026-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Apr+2026-AR.pdf/80b20873-6c1f-eb74-06a7-da4d6c699500?t=1778577524935,,Saudi Statistics,2026
WPI_Tables_Apr+2026-AR-EN.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Apr+2026-AR-EN.xlsx/69dc5675-37e6-725b-e989-7a21c6f557da?t=1778577544774,Saudi Statistics,2026
WPI+Mar+2026-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Mar+2026-AR.pdf/072e1175-1283-d844-02e2-82d3f69b8b99?t=1776149570907,,Saudi Statistics,2026
WPI_Tables_Mar+2026-AR-EN.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Mar+2026-AR-EN.xlsx/31defb97-93dd-cf96-25e5-8a2f8536122e?t=1776149628814,Saudi Statistics,2026
WPI+Fep+2026-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Fep+2026-AR.pdf/3485bd84-195e-93f6-8590-9de08c3e8567?t=1773476865993,,Saudi Statistics,2026
WPI_Tables_Feb++2026-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Feb++2026-AR-EN+%281%29.xlsx/a449539d-05fc-7719-8482-97c5be6da4c7?t=1773476891105,Saudi Statistics,2026
WPI+Jan+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Jan+2025-AR.pdf/98a12ffd-0a19-3da7-b081-a3e8e0b9dc70?t=1770895870909,,Saudi Statistics,2025
WPI_Tables_Jan+2026-AR-EN.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Jan+2026-AR-EN.xlsx/198fc486-14a2-f11b-20a9-1486b4834f07?t=1770895913351,Saudi Statistics,2026
Annual+Average+Wholesale+Price+Index+in+2025-+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Annual+Average+Wholesale+Price+Index+in+2025-+AR.pdf/eb42b002-c9ac-46b8-ed98-dfa7a049dc39?t=1768822512106,,Saudi Statistics,2025
Tables+of+annual+average+wholesale+price+tables+for+2025+AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Tables+of+annual+average+wholesale+price+tables+for+2025+AR-EN+%281%29.xlsx/40d3ae82-73f7-1112-4256-66239c53756a?t=1768822593468,Saudi Statistics,2025
WPI+Dec+2025-AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Dec+2025-AR+%281%29.pdf/15fc8e21-97c2-340c-0b42-470b14aec3a3?t=1768385496718,,Saudi Statistics,2025
WPI_Tables_Dec++2025-AR-EN+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Dec++2025-AR-EN+%282%29.xlsx/2c431ed8-30d8-f1ff-300d-16d1e5b96f94?t=1768385457338,Saudi Statistics,2025
WPI+Nov+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Nov+2025-AR.pdf/e6ee2ad8-1af9-f7d0-70d9-45c1fc5771a9?t=1765773857525,,Saudi Statistics,2025
WPI_Tables_Nov+2025-AR-EN+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Nov+2025-AR-EN+%282%29.xlsx/09433b42-30b1-36cb-5d50-6a19b8837e80?t=1765773903161,Saudi Statistics,2025
WPI+Oct+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Oct+2025-AR.pdf/06e5e282-f66a-692a-7f0f-bacf538904af?t=1762947716834,,Saudi Statistics,2025
WPI_Tables_Oct+2025-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Oct+2025-AR-EN+%281%29.xlsx/a3ad6292-3f99-e04f-67af-3d20438444e1?t=1762947741847,Saudi Statistics,2025
WPI+Sep+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Sep+2025-AR.pdf/c735bb96-d999-5668-0982-ee9cb39b3b18?t=1760428136476,,Saudi Statistics,2025
WPI_Tables_Sep+2025-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Sep+2025-AR-EN+%281%29.xlsx/479e0aaf-b728-1d56-2c6d-36da47a8ac92?t=1760428154751,Saudi Statistics,2025
WPI+Aug+2025-AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Aug+2025-AR+%281%29.pdf/754b8451-85c3-8c8d-4307-7f7d4935318f?t=1757915417377,,Saudi Statistics,2025
WPI_Tables_Aug+2025-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Aug+2025-AR-EN+%281%29.xlsx/62ca0fed-ef50-323b-ce7b-f4fef1466c84?t=1757848899857,Saudi Statistics,2025
WPI+Jul+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Jul+2025-AR.pdf/5512f6e4-7873-729e-cf61-e01ea5ecb1d6?t=1754983490278,,Saudi Statistics,2025
WPI_Tables_Jul+2025-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Jul+2025-AR-EN+%281%29.xlsx/8be9e39a-f2cb-dd87-51fb-127203985798?t=1754983510754,Saudi Statistics,2025
WPI+Jun+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Jun+2025-AR.pdf/177da6ad-8609-4c4c-5e24-67d80d392b36?t=1752493520346,,Saudi Statistics,2025
WPI_Tables_Jun++2025-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Jun++2025-AR-EN+%281%29.xlsx/fe1fa01a-8c91-44fd-6814-8c2e7e8b0fd8?t=1752493537246,Saudi Statistics,2025
WPI+May2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+May2025-AR.pdf/4314d3e9-6fa4-edb9-bd1f-9e99d08fddfe?t=1749963817908,,Saudi Statistics,2025
WPI_Tables_May+2025-AR-EN%281%29+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_May+2025-AR-EN%281%29+%281%29.xlsx/b5b68ca7-7bc0-4d6b-5093-e9c62258946f?t=1749963838770,Saudi Statistics,2025
WPI+Apr+2025-AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Apr+2025-AR+%281%29.pdf/4fd9d3a4-0636-c5c9-045d-2efc6f3b8089?t=1747287256097,,Saudi Statistics,2025
WPI_Tables_Apr+2025-AR-EN+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Apr+2025-AR-EN+%282%29.xlsx/024b919a-a68c-2d13-1998-0b0d3ea0456e?t=1747287277554,Saudi Statistics,2025
WPI+Mar+2025-AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Mar+2025-AR+%281%29.pdf/bb9ef9e9-82b1-4553-aa3e-cc89c0b9ffdc?t=1744693897899,,Saudi Statistics,2025
WPI_Tables_Mar+2025-AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Mar+2025-AR.xlsx/3d15706e-5c76-1e42-2df4-917514c3e6fb?t=1744626312175,Saudi Statistics,2025
WPI+Feb+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Feb+2025-AR.pdf/15e64a5e-e999-1e0f-6dcb-2002daadc00a?t=1742121396864,,Saudi Statistics,2025
WPI_Tables_Feb++2025-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Feb++2025-AR-EN+%281%29.xlsx/301328bd-2236-6105-47d1-21bee41fc061?t=1742126805426,Saudi Statistics,2025
WPI+Jan+2025-AR_1.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Jan+2025-AR_1.pdf/c1e48def-1db9-e4eb-375f-0c456abea5cc?t=1739614238080,,Saudi Statistics,2025
WPI_Tables_Jan++2025-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Jan++2025-AR-EN+%281%29.xlsx/1e8255b8-ae35-4795-424c-685fe7b94a19?t=1739614271414,Saudi Statistics,2025
WPI+Dec+2024-AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WPI+Dec+2024-AR.pdf/3c85ed5c-c37b-73c8-94a7-a2261ccf299f?t=1736851138058,,Saudi Statistics,2024
WPI_Tables_Dec+2024-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/WPI_Tables_Dec+2024-AR-EN+%281%29.xlsx/02347f80-3a52-b42e-688f-bc5202be9bc6?t=1736851161157,Saudi Statistics,2024
Annual+Average+Wholesale+Price+Index+in+2024-+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Annual+Average+Wholesale+Price+Index+in+2024-+AR.pdf/e6280e6a-020a-622c-f733-74ac01c027a1?t=1736851538288,,Saudi Statistics,2024
Tables+of+annual+average+wholesale+price+tables+for+2024+AR-EN%281%29+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Tables+of+annual+average+wholesale+price+tables+for+2024+AR-EN%281%29+%281%29.xlsx/a7511e04-0240-c37a-7b88-4a0c8a944489?t=1736851559581,Saudi Statistics,2024
WPI+Nov+2024-AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/WPI+Nov+2024-AR.pdf/d5ade47e-53f0-cc3a-d2fe-272591a6e256?t=1734810164241,,Saudi Statistics,2024
WPI_Tables_Nov+2024-AR-EN.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/WPI_Tables_Nov+2024-AR-EN.xlsx/85cd3797-9ca2-f533-2b10-f400d966e555?t=1734810172832,Saudi Statistics,2024
Research+and+Development+Statistics+Survey+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Research+and+Development+Statistics+Survey+2024+AR.pdf/c7f96ec7-5db9-ff1c-231e-902ed4bcba7c?t=1763016647888,,Saudi Statistics,2024
Research+and+Development+Statistics+survey+2024.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Research+and+Development+Statistics+survey+2024.xlsx/2977de74-314e-4a05-5d81-de7e6b4c24e0?t=1763016694036,Saudi Statistics,2024
Research+and+Development+Statistics+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Research+and+Development+Statistics+2023+AR.pdf/5388c982-0a4f-319d-4148-10d8630b7606?t=1735484409857,,Saudi Statistics,2023
Research+and+Development+Statistics+survey+2023.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Research+and+Development+Statistics+survey+2023.xlsx/5ad6f856-6ef7-3a7c-c6ff-ff1462fb2bac?t=1746690920276,Saudi Statistics,2023
Research_and_Development_Statistics_Survey_2022_AR_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/Research_and_Development_Statistics_Survey_2022_AR_0.pdf/d9778680-59e2-9cdf-812d-bd967d47093c?t=1734049641118,,Saudi Statistics,2022
Research+and+Development+Statistics+survey+2022_0.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Research+and+Development+Statistics+survey+2022_0.xlsx/f136f691-80a1-1eae-c575-9b7811207347?t=1734049649758,Saudi Statistics,2022
Research+and+Development+Statistics+survey+2021AR_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/Research+and+Development+Statistics+survey+2021AR_0.pdf/4e621466-33a8-f5be-7f30-854c5abe74c4?t=1734049725286,,Saudi Statistics,2021
Research+and+Development+Statistics+survey+2021.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Research+and+Development+Statistics+survey+2021.xlsx/2c41d826-b69b-0f74-a8bc-b8d27fba5902?t=1734049732898,Saudi Statistics,2021
Foreign+Direct+Investment%2C+Quarter+4+2025-+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Foreign+Direct+Investment%2C+Quarter+4+2025-+AR.pdf/cdf16ac5-a0d1-3d7d-5bf2-b117229c2660?t=1774869871300,,Saudi Statistics,2025
Foreign+Direct+Investment%2C+Quarter+4+2025+AR-EN.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Foreign+Direct+Investment%2C+Quarter+4+2025+AR-EN.xlsx/a08a00f7-bb5c-56fc-3d08-c0629baa63b3?t=1774869898888,Saudi Statistics,2025
Foreign+Direct+Investment%2C+Quarter+3+-+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Foreign+Direct+Investment%2C+Quarter+3+-+2025+AR.pdf/389be0fa-108e-48dd-61f4-c44c50a6a9bd?t=1767166142970,,Saudi Statistics,2025
Quarterly+foreign+direct+investment+2025+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Quarterly+foreign+direct+investment+2025+%281%29.xlsx/a9df7598-bd35-8c1d-227d-8a4174474cac?t=1767165781054,Saudi Statistics,2025
Foreign+Direct+Investment%2C+Quarter+2+-+2025++AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Foreign+Direct+Investment%2C+Quarter+2+-+2025++AR.pdf/9c891fc8-2cb2-d8b6-ba83-84b7c23139b1?t=1759033748965,,Saudi Statistics,2025
Foreign+Direct+Investment%2C+Quarter+2+-+2025+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Foreign+Direct+Investment%2C+Quarter+2+-+2025+%281%29.xlsx/c087a917-2f2f-64a0-be55-d68237dc0653?t=1759033761011,Saudi Statistics,2025
Foreign+Direct+Investment+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Foreign+Direct+Investment+2024+AR.pdf/d103b236-30de-9ea8-d0b7-cc49972a2405?t=1756979614869,,Saudi Statistics,2024
Annual+foreign+direct+investment+2024+AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Annual+foreign+direct+investment+2024+AR-EN+%281%29.xlsx/f6b2a10c-1941-1d54-513d-8afe9cc930e0?t=1756919398698,Saudi Statistics,2024
Foreign+Direct+Investment%2C+Quarter+1+2025++AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Foreign+Direct+Investment%2C+Quarter+1+2025++AR.pdf/509a7316-28c6-05f9-ba64-2caf823e48ab?t=1751142560428,,Saudi Statistics,2025
Foreign+Direct+Investment%2C+Quarter+1+2025+AR-EN.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Foreign+Direct+Investment%2C+Quarter+1+2025+AR-EN.xlsx/91fbe9c3-6ed0-4144-7c03-4f32f6bdfd75?t=1751142592570,Saudi Statistics,2025
Foreign+Direct+Investment+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Foreign+Direct+Investment+2023+AR.pdf/6d30fdc2-227e-7295-5869-6b699ffeeaa9?t=1735136665319,,Saudi Statistics,2023
